62e75d
0.9999935791601136
0.9993228610322171
0.9991016344342588
0.9988738476827727
0.9975611476417949
0.9965505243201572
0.9960903967554896
0.9954918692331749
0.9952027478312477
0.9949469215531918
0.9947999476826754
0.9943779270382149
0.9944599506355809
0.9942312942291974
0.9939605429077354
0.9934003046221004
0.9934871651446242
0.9935379330849865
0.9936468952892086
0.9933300102978554
0.9934584475848516
0.9931498596688803
0.9935040616015375
0.993531285471082
0.9931877643047791
0.9934309201678858
0.9932443376584583
0.9934836641437936
0.9930982280024053
0.9931038880947565
