62e75d
332.7385690124356
180.18701300476096
158.50573800424172
149.98520700028166
671.2580149978749
223.32998299898463
102.08647499821382
61.86372299598588
77.25271200186398
98.21789999390603
351.62922999566945
38.6300570039748
64.59981999556476
64.87598999716283
79.77713899825176
86.99043299922778
57.0601080047345
93.6297139976523
73.12728399403568
105.92910600018513
64.40056600440585
77.47608399768069
83.56601599784335
91.65598599688383
61.83294299757108
57.76792399912665
52.28642900263367
89.05332699330756
70.7352670058899
80.56196000232012
